1408	-1.214
1409	-1.212
1410	-1.21
1411	-1.208
1412	-1.206
1413	-1.204
1414	-1.202
1415	-1.2
1416	-1.198
1417	-1.196
1418	-1.194
1419	-1.192
1420	-1.19
1421	-1.188
1422	-1.186
1423	-1.184
1424	-1.182
1425	-1.18
1426	-1.178
1427	-1.176
1428	-1.174
1429	-1.172
1430	-1.17
1431	-1.168
1432	-1.166
1433	-1.164
1434	-1.162
1435	-1.16
1436	-1.158
1437	-1.156
1438	-1.154
1439	-1.152
1440	-1.15
1441	-1.148
1442	-1.146
1443	-1.144
1444	-1.142
1445	-1.14
1446	-1.138
1447	-1.136
1448	-1.134
1449	-1.132
1450	-1.13
1451	-1.128
1452	-1.126
1453	-1.124
1454	-1.122
1455	-1.12
1456	-1.118
1457	-1.116
1458	-1.114
1459	-1.112
1460	-1.11
1461	-1.108
1462	-1.106
1463	-1.104
1464	-1.102
1465	-1.1
1466	-1.098
1467	-1.096
1468	-1.094
1469	-1.092
1470	-1.09
1471	-1.088
1472	-1.086
1473	-1.084
1474	-1.082
1475	-1.08
1476	-1.078
1477	-1.076
1478	-1.074
1479	-1.072
1480	-1.07
1481	-1.068
1482	-1.066
1483	-1.064
1484	-1.062
1485	-1.06
1486	-1.058
1487	-1.056
1488	-1.054
1489	-1.052
1490	-1.05
1491	-1.048
1492	-1.046
1493	-1.044
1494	-1.042
1495	-1.04
1496	-1.038
1497	-1.036
1498	-1.034
1499	-1.032
1500	-1.03
1501	-1.028
1502	-1.026
1503	-1.024
1504	-1.022
1505	-1.02
1506	-1.018
1507	-1.016
1508	-1.014
1509	-1.012
1510	-1.01
1511	-1.008
1512	-1.006
1513	-1.004
1514	-1.002
1515	-1
1516	-0.998
1517	-0.996
1518	-0.994
1519	-0.992
1520	-0.99
1521	-0.988
1522	-0.986
1523	-0.984
1524	-0.982
1525	-0.98
1526	-0.978
1527	-0.976
1528	-0.974
1529	-0.972
1530	-0.97
1531	-0.968
1532	-0.966
1533	-0.964
1534	-0.962
1535	-0.96
1536	-0.958
1537	-0.956
1538	-0.954
1539	-0.952
1540	-0.95
1541	-0.948
1542	-0.946
1543	-0.944
1544	-0.942
1545	-0.94
1546	-0.938
1547	-0.936
1548	-0.934
1549	-0.932
1550	-0.93
1551	-0.928
1552	-0.926
1553	-0.924
1554	-0.922
1555	-0.92
1556	-0.918
1557	-0.916
1558	-0.914
1559	-0.912
1560	-0.91
1561	-0.908
1562	-0.906
1563	-0.904
1564	-0.902
1565	-0.9
1566	-0.898
1567	-0.896
1568	-0.894
1569	-0.892
1570	-0.89
1571	-0.888
1572	-0.886
1573	-0.884
1574	-0.882
1575	-0.88
1576	-0.878
1577	-0.876
1578	-0.874
1579	-0.872
1580	-0.87
1581	-0.868
1582	-0.866
1583	-0.864
1584	-0.862
1585	-0.86
1586	-0.858
1587	-0.856
1588	-0.854
1589	-0.852
1590	-0.85
1591	-0.848
1592	-0.846
1593	-0.844
1594	-0.842
1595	-0.84
1596	-0.838
1597	-0.836
1598	-0.834
1599	-0.832
1600	-0.83
1601	-0.828
1602	-0.826
1603	-0.824
1604	-0.822
1605	-0.82
1606	-0.818
1607	-0.816
1608	-0.814
1609	-0.812
1610	-0.81
1611	-0.808
1612	-0.806
1613	-0.804
1614	-0.802
1615	-0.8
1616	-0.798
1617	-0.796
1618	-0.794
1619	-0.792
1620	-0.79
1621	-0.788
1622	-0.786
1623	-0.784
1624	-0.782
1625	-0.78
1626	-0.778
1627	-0.776
1628	-0.774
1629	-0.772
1630	-0.77
1631	-0.768
1632	-0.766
1633	-0.764
1634	-0.762
1635	-0.76
1636	-0.758
1637	-0.756
1638	-0.754
1639	-0.752
1640	-0.75
1641	-0.748
1642	-0.746
1643	-0.744
1644	-0.742
1645	-0.74
1646	-0.738
1647	-0.736
1648	-0.734
1649	-0.732
1650	-0.73
1651	-0.728
1652	-0.726
1653	-0.724
1654	-0.722
1655	-0.72
1656	-0.718
1657	-0.716
1658	-0.714
1659	-0.712
1660	-0.71
1661	-0.708
1662	-0.706
1663	-0.704
1664	-0.702
1665	-0.7
1666	-0.698
1667	-0.696
1668	-0.694
1669	-0.692
1670	-0.69
1671	-0.688
1672	-0.686
1673	-0.684
1674	-0.682
1675	-0.68
1676	-0.678
1677	-0.676
1678	-0.674
1679	-0.672
1680	-0.67
1681	-0.668
1682	-0.666
1683	-0.664
1684	-0.662
1685	-0.66
1686	-0.658
1687	-0.656
1688	-0.654
1689	-0.652
1690	-0.65
1691	-0.648
1692	-0.646
1693	-0.644
1694	-0.642
1695	-0.64
1696	-0.638
1697	-0.636
1698	-0.634
1699	-0.632
1700	-0.63
1701	-0.628
1702	-0.626
1703	-0.624
1704	-0.622
1705	-0.62
1706	-0.618
1707	-0.616
1708	-0.614
1709	-0.612
1710	-0.61
1711	-0.608
1712	-0.606
1713	-0.604
1714	-0.602
1715	-0.6
1716	-0.598
1717	-0.596
1718	-0.594
1719	-0.592
1720	-0.59
1721	-0.588
1722	-0.586
1723	-0.584
1724	-0.582
1725	-0.58
1726	-0.578
1727	-0.576
1728	-0.574
1729	-0.572
1730	-0.57
1731	-0.568
1732	-0.566
1733	-0.564
1734	-0.562
1735	-0.56
1736	-0.558
1737	-0.556
1738	-0.554
1739	-0.552
1740	-0.55
1741	-0.548
1742	-0.546
1743	-0.544
1744	-0.542
1745	-0.54
1746	-0.538
1747	-0.536
1748	-0.534
1749	-0.532
1750	-0.53
1751	-0.528
1752	-0.526
1753	-0.524
1754	-0.522
1755	-0.52
1756	-0.518
1757	-0.516
1758	-0.514
1759	-0.512
1760	-0.51
1761	-0.508
1762	-0.506
1763	-0.504
1764	-0.502
1765	-0.5
1766	-0.498
1767	-0.496
1768	-0.494
1769	-0.492
1770	-0.49
1771	-0.488
1772	-0.486
1773	-0.484
1774	-0.482
1775	-0.48
1776	-0.478
1777	-0.476
1778	-0.474
1779	-0.472
1780	-0.47
1781	-0.468
1782	-0.466
1783	-0.464
1784	-0.462
1785	-0.46
1786	-0.458
1787	-0.456
1788	-0.454
1789	-0.452
1790	-0.45
1791	-0.448
1792	-0.446
1793	-0.444
1794	-0.442
1795	-0.44
1796	-0.438
1797	-0.436
1798	-0.434
1799	-0.432
1800	-0.43
1801	-0.428
1802	-0.426
1803	-0.424
1804	-0.422
1805	-0.42
1806	-0.418
1807	-0.416
1808	-0.414
1809	-0.412
1810	-0.41
1811	-0.408
1812	-0.406
1813	-0.404
1814	-0.402
1815	-0.4
1816	-0.398
1817	-0.396
1818	-0.394
1819	-0.392
1820	-0.39
1821	-0.388
1822	-0.386
1823	-0.384
1824	-0.382
1825	-0.38
1826	-0.378
1827	-0.376
1828	-0.374
1829	-0.372
1830	-0.37
1831	-0.368
1832	-0.366
1833	-0.364
1834	-0.362
1835	-0.36
1836	-0.358
1837	-0.356
1838	-0.354
1839	-0.352
1840	-0.35
1841	-0.348
1842	-0.346
1843	-0.344
1844	-0.342
1845	-0.34
1846	-0.338
1847	-0.336
1848	-0.334
1849	-0.332
1850	-0.33
1851	-0.328
1852	-0.326
1853	-0.324
1854	-0.322
1855	-0.32
1856	-0.318
1857	-0.316
1858	-0.314
1859	-0.312
1860	-0.31
1861	-0.308
1862	-0.306
1863	-0.304
1864	-0.302
1865	-0.3
1866	-0.298
1867	-0.296
1868	-0.294
1869	-0.292
1870	-0.29
1871	-0.288
1872	-0.286
1873	-0.284
1874	-0.282
1875	-0.28
1876	-0.278
1877	-0.276
1878	-0.274
1879	-0.272
1880	-0.27
1881	-0.268
1882	-0.266
1883	-0.264
1884	-0.262
1885	-0.26
1886	-0.258
1887	-0.256
1888	-0.254
1889	-0.252
1890	-0.25
1891	-0.248
1892	-0.246
1893	-0.244
1894	-0.242
1895	-0.24
1896	-0.238
1897	-0.236
1898	-0.234
1899	-0.232
1900	-0.23
1901	-0.228
1902	-0.226
1903	-0.224
1904	-0.222
1905	-0.22
1906	-0.218
1907	-0.216
1908	-0.214
1909	-0.212
1910	-0.21
1911	-0.208
1912	-0.206
1913	-0.204
1914	-0.202
1915	-0.2
1916	-0.198
1917	-0.196
1918	-0.194
1919	-0.192
1920	-0.19
1921	-0.188
1922	-0.186
1923	-0.184
1924	-0.182
1925	-0.18
1926	-0.178
1927	-0.176
1928	-0.174
1929	-0.172
1930	-0.17
1931	-0.168
1932	-0.166
1933	-0.164
1934	-0.162
1935	-0.16
1936	-0.158
1937	-0.156
1938	-0.154
1939	-0.152
1940	-0.15
1941	-0.148
1942	-0.146
1943	-0.144
1944	-0.142
1945	-0.14
1946	-0.138
1947	-0.136
1948	-0.134
1949	-0.132
1950	-0.13
1951	-0.128
1952	-0.126
1953	-0.124
1954	-0.122
1955	-0.12
1956	-0.118
1957	-0.116
1958	-0.114
1959	-0.112
1960	-0.11
1961	-0.108
1962	-0.106
1963	-0.104
1964	-0.102
1965	-0.1
1966	-0.098
1967	-0.096
1968	-0.094
1969	-0.092
1970	-0.09
1971	-0.088
1972	-0.086
1973	-0.084
1974	-0.082
1975	-0.08
1976	-0.078
1977	-0.076
1978	-0.074
1979	-0.072
1980	-0.07
1981	-0.068
1982	-0.066
1983	-0.064
1984	-0.062
1985	-0.06
1986	-0.058
1987	-0.056
1988	-0.054
1989	-0.052
1990	-0.05
1991	-0.048
1992	-0.046
1993	-0.044
1994	-0.042
1995	-0.04
1996	-0.038
1997	-0.036
1998	-0.034
1999	-0.032
2000	-0.03
2001	-0.028
2002	-0.026
2003	-0.024
2004	-0.022
2005	-0.02
2006	-0.018
2007	-0.016
2008	-0.014
2009	-0.012
2010	-0.01
2011	-0.008
2012	-0.006
2013	-0.004
2014	-0.002
2015	0
2016	0.002
